Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Decade,NA_Share,EU_Share,JP_Share,User_Higher
Atelier Ayesha: The Alchemist of Dusk,PSV,2014,Role-Playing,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
The Misadventures of Tron Bonne,PS,1999,Adventure,Eidos Interactive,0.03,0.02,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.6,0.39999999999999997,0.0,True
Just Dance 2017,PS3,2016,Misc,Ubisoft,0.01,0.03,0.0,0.01,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Ubisoft Paris,E10+,2010,0.19999999999999998,0.6,0.0,True
Ride 2,PS4,2016,Racing,Milestone S.r.l,0.0,0.04,0.0,0.01,0.05,71.0,19.0,80.0,12.0,Milestone S.r.l,E,2010,0.0,0.7999999999999999,0.0,True
Wing Island,Wii,2006,Simulation,Konami Digital Entertainment,0.03,0.01,0.01,0.0,0.05,47.0,32.0,49.0,8.0,CAProduction,E,2000,0.6,0.19999999999999998,0.19999999999999998,True
Silent Hunter: Wolves of the Pacific,PC,2007,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.05,79.0,22.0,69.0,40.0,Ubisoft Romania,T,2000,0.0,0.7999999999999999,0.0,False
Brave Story: New Traveller (jp sales),PSP,2006,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Black Jack vs. Matsudajun,PS,2000,Misc,Pony Canyon,0.03,0.02,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.6,0.39999999999999997,0.0,True
Clever Kids: Creepy Crawlies,DS,2009,Action,Midas Interactive Entertainment,0.0,0.04,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.7999999999999999,0.0,True
Wrath Unleashed,XB,2004,Strategy,LucasArts,0.03,0.01,0.0,0.0,0.05,69.0,32.0,70.0,4.0,Double Helix Games,T,2000,0.6,0.19999999999999998,0.0,True
March of the Penguins,DS,2006,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.05,34.0,8.0,17.0,6.0,SkyRiver Studios,E,2000,0.7999999999999999,0.0,0.0,False
Professor Heinz Wolff's Gravity,DS,2008,Puzzle,Deep Silver,0.04,0.0,0.0,0.0,0.05,53.0,9.0,71.25046113306982,162.22990777338603,Deep Silver,E,2000,0.7999999999999999,0.0,0.0,True
Garou Densetsu 3: Road to the Final Victory,SAT,1996,Fighting,SNK,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,1.0,True
Lips: Deutsche Partyknaller,X360,2009,Misc,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.7999999999999999,0.0,True
Boing! Docomodake DS,DS,2007,Puzzle,Ignition Entertainment,0.04,0.0,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.7999999999999999,0.0,0.0,True
Bleach: Soul Carnival,PSP,2008,Fighting,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Double Dragon Advance,GBA,2003,Action,Atlus,0.03,0.01,0.0,0.0,0.05,75.0,21.0,84.0,5.0,Million,T,2000,0.6,0.19999999999999998,0.0,True
Toukiden Kiwami,PSP,2014,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Gummy Bears Mini Golf,DS,2010,Sports,Storm City Games,0.04,0.0,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.7999999999999999,0.0,0.0,True
Resident Evil Director's Cut,PS3,2006,Action,Capcom,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Color Cross,DS,2008,Misc,Rising Star Games,0.04,0.0,0.0,0.0,0.05,72.0,6.0,71.25046113306982,162.22990777338603,Rising Star Games,E,2000,0.7999999999999999,0.0,0.0,False
Sesame Street: Elmo's A-to-Zoo Adventure,PC,2010,Misc,Warner Bros. Interactive Entertainment,0.04,0.0,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Black Lantern Studios,EC,2010,0.7999999999999999,0.0,0.0,True
The Bible Game,XB,2005,Misc,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,60.0,6.0,27.0,13.0,Crave,E,2000,0.6,0.19999999999999998,0.0,False
Bubble Bobble Revolution,DS,2005,Puzzle,Atari,0.04,0.0,0.0,0.0,0.05,38.0,19.0,62.0,6.0,Taito Corporation,E,2000,0.7999999999999999,0.0,0.0,True
Inspector Gadget: Gadget's Crazy Maze,PS,2001,Puzzle,Ubisoft,0.03,0.02,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.6,0.39999999999999997,0.0,True
World Fantasista,PS2,2002,Sports,SquareSoft,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Yager,XB,2003,Shooter,THQ,0.03,0.01,0.0,0.0,0.05,70.0,19.0,93.0,9.0,Yager,T,2000,0.6,0.19999999999999998,0.0,True
River City Soccer Hooligans,DS,2010,Sports,Arc System Works,0.04,0.0,0.01,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Avit-Niigata,T,2010,0.7999999999999999,0.0,0.19999999999999998,True
Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,DS,2006,Misc,Nintendo,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Cocoto Kart Racer,DS,2004,Racing,Big Ben Interactive,0.04,0.0,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Neko Entertainment,E,2000,0.7999999999999999,0.0,0.0,True
Root Letter,PSV,2016,Adventure,PQube,0.0,0.03,0.01,0.01,0.05,78.0,6.0,78.0,6.0,Kadokawa,M,2010,0.0,0.6,0.19999999999999998,False
Futurama,XB,2003,Platform,SCi,0.03,0.01,0.0,0.0,0.05,58.0,21.0,69.0,14.0,UDS,T,2000,0.6,0.19999999999999998,0.0,True
Supreme Commander,PC,2007,Strategy,THQ,0.0,0.04,0.0,0.01,0.05,86.0,44.0,83.0,263.0,Gas Powered Games,E10+,2000,0.0,0.7999999999999999,0.0,False
Pool Hall Pro,Wii,2009,Sports,Playlogic Game Factory,0.04,0.0,0.0,0.0,0.05,62.0,5.0,53.0,4.0,Icon Games,E,2000,0.7999999999999999,0.0,0.0,False
Wolfenstein,PC,2009,Shooter,Activision,0.01,0.03,0.0,0.01,0.05,74.0,41.0,73.0,261.0,"id Software, Raven Software",M,2000,0.19999999999999998,0.6,0.0,False
Cesar Millan's Dog Whisperer,DS,2008,Simulation,Ubisoft,0.04,0.0,0.0,0.0,0.05,68.96767850559173,26.360820941378886,86.0,9.0,Ubisoft,E,2000,0.7999999999999999,0.0,0.0,True
Nazo Waku Yakata: Oto no Ma ni Ma ni,3DS,2011,Misc,Capcom,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Choro Q 64 2: Hacha Mecha Grand Prix Race,N64,1999,Racing,Takara,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,1.0,True
Microsoft Train Simulator,PC,2001,Simulation,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05,84.0,16.0,84.0,21.0,Kuju Entertainment,E,2000,0.0,0.7999999999999999,0.0,False
Activision Anthology,GBA,2003,Misc,Activision,0.03,0.01,0.0,0.0,0.05,79.0,13.0,71.25046113306982,162.22990777338603,Aspyr,E,2000,0.6,0.19999999999999998,0.0,False
Mahjong 3D: Warriors of the Emperor,3DS,2011,Misc,DTP Entertainment,0.0,0.04,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Engine Software,E,2010,0.0,0.7999999999999999,0.0,True
Wayne Gretzky's 3D Hockey '98,PS,1997,Sports,GT Interactive,0.03,0.02,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.6,0.39999999999999997,0.0,True
Hakuouki SSL: Sweet School Life,PSV,2014,Adventure,Idea Factory,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Resident Evil 6,XOne,2016,Shooter,Capcom,0.04,0.0,0.0,0.0,0.05,63.0,12.0,63.0,34.0,Capcom,M,2010,0.7999999999999999,0.0,0.0,False
Max & the Magic Marker,DS,2011,Platform,Unknown,0.0,0.04,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.7999999999999999,0.0,True
Trigger Man,XB,2004,Shooter,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,31.0,5.0,71.25046113306982,162.22990777338603,Point of View,T,2000,0.6,0.19999999999999998,0.0,True
Assassin's Creed: Altair's Chronicles,DS,2008,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.05,58.0,30.0,63.0,30.0,Gameloft,T,2000,0.6,0.19999999999999998,0.0,True
Kimi ni Todoke: Tsutaeru Kimochi,DS,2011,Adventure,Banpresto,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Nora to Koku no Koubou: Kiri no Mori no Majo,DS,2011,Role-Playing,Atlus,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Bad Boys: Miami Takedown,GC,2004,Shooter,Empire Interactive,0.03,0.01,0.0,0.0,0.05,35.0,11.0,20.0,9.0,Blitz Games,M,2000,0.6,0.19999999999999998,0.0,False
Hitman (2016),PS4,2016,Action,Square Enix,0.0,0.04,0.0,0.01,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.7999999999999999,0.0,True
Short Track Racing: Trading Paint,PS2,2009,Racing,THQ,0.02,0.02,0.0,0.01,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,THQ,E,2000,0.39999999999999997,0.39999999999999997,0.0,True
Atelier Escha & Logy: Alchemists of the Dusk Sky,PSV,2015,Role-Playing,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Fantastic Four: Rise of the Silver Surfer,Wii,2007,Action,Take-Two Interactive,0.04,0.01,0.0,0.0,0.05,39.0,16.0,59.0,15.0,7 Studios,T,2000,0.7999999999999999,0.19999999999999998,0.0,True
Galaxy Racers,DS,2010,Racing,Ubisoft,0.04,0.0,0.0,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,KUNST-STOFF,E,2010,0.7999999999999999,0.0,0.0,True
Game no Kanzume Vol 1,SCD,1994,Misc,Sega,0.0,0.0,0.04,0.0,0.05,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,0.7999999999999999,True
Rat Attack!,PS,1999,Puzzle,Mindscape,0.03,0.02,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.75,0.5,0.0,True
Black Mirror 2,PC,2009,Adventure,DTP Entertainment,0.0,0.04,0.0,0.01,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,1.0,0.0,True
Pony Friends,DS,2007,Simulation,Eidos Interactive,0.0,0.04,0.0,0.01,0.04,67.0,8.0,66.0,12.0,Tantalus Interactive,E,2000,0.0,1.0,0.0,False
Danny Phantom: Urban Jungle,DS,2006,Action,THQ,0.04,0.0,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,1.0,0.0,0.0,True
Summon Night Craft Sword Monogatari: Hajimari no Ishi,GBA,2005,Role-Playing,Banpresto,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Sotsugyou II: Neo Generation,PS,1995,Simulation,Riverhillsoft,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,1.0,True
Forza Motorsport 3: Ultimate Edition,X360,2010,Racing,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,1.0,0.0,True
The King of Fighters 2002: Unlimited Match,PS2,2009,Fighting,SNK Playmore,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Looney Tunes: Cartoon Conductor,DS,2008,Misc,Eidos Interactive,0.04,0.0,0.0,0.0,0.04,67.0,17.0,71.25046113306982,162.22990777338603,Amaze Entertainment,E,2000,1.0,0.0,0.0,True
Art of Fighting Anthology,PS2,2006,Fighting,Crave Entertainment,0.02,0.02,0.0,0.01,0.04,60.0,19.0,70.0,4.0,SNK Playmore,T,2000,0.5,0.5,0.0,True
Ford Bold Moves Street Racing,PSP,2006,Racing,Xplosiv,0.04,0.0,0.0,0.0,0.04,52.0,19.0,71.25046113306982,162.22990777338603,Razorworks,E,2000,1.0,0.0,0.0,True
Sébastien Loeb Rally Evo,PS4,2016,Racing,Milestone S.r.l,0.0,0.04,0.0,0.01,0.04,71.0,28.0,81.0,73.0,Milestone S.r.l,E,2010,0.0,1.0,0.0,True
The Tale of Despereaux,Wii,2008,Platform,Brash Entertainment,0.04,0.0,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Brash Entertainment,E10+,2000,1.0,0.0,0.0,True
Lux-Pain,DS,2008,Adventure,Rising Star Games,0.04,0.0,0.0,0.0,0.04,48.0,33.0,62.0,18.0,Killaware,T,2000,1.0,0.0,0.0,True
Rapala Trophies,PSP,2006,Sports,Activision,0.04,0.0,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Sand Grain Studios,E,2000,1.0,0.0,0.0,True
Phoenix Wright: Revived Turnabout,DS,2008,Misc,Capcom,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Mana Khemia: Alchemists of Al-Revis (JP sales),PS2,2007,Role-Playing,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Active Life: Magical Carnival,Wii,2011,Misc,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Bandai Namco Games,E,2010,0.75,0.25,0.0,True
National Geographic Panda (US sales),DS,2008,Simulation,Ubisoft,0.04,0.0,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,1.0,0.0,0.0,True
The Hustle: Detroit Streets,PS2,2006,Sports,Activision,0.02,0.02,0.0,0.01,0.04,46.0,5.0,71.25046113306982,162.22990777338603,Blade Interactive,T,2000,0.5,0.5,0.0,True
Tomoyo After: It's a Wonderful Life CS Edition,PSP,2009,Adventure,Prototype,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Virtua Fighter CG Portrait Series Vol.6: Lau Chan,SAT,1995,Misc,Sega,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,1.0,True
Guilty Gear XX Accent Core,PS2,2007,Fighting,Unknown,0.0,0.0,0.04,0.0,0.04,77.0,9.0,83.0,16.0,Arc System Works,T,2000,0.0,0.0,1.0,True
Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,DS,2005,Misc,Success,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Cheer We Go!,DS,2010,Misc,Natsume,0.04,0.0,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,1.0,0.0,0.0,True
Monster High: New Ghoul in School,3DS,2015,Action,Little Orbit,0.0,0.04,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,"Torus Games, Little Orbit",E,2010,0.0,1.0,0.0,True
Millipede / Super Breakout / Lunar Lander,GBA,2005,Misc,Zoo Digital Publishing,0.03,0.01,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Gravity-I,E,2000,0.75,0.25,0.0,True
Grey's Anatomy: The Video Game,DS,2009,Adventure,Ubisoft,0.03,0.01,0.0,0.0,0.04,68.96767850559173,26.360820941378886,75.0,4.0,Longtail Studios,T,2000,0.75,0.25,0.0,True
Mafia,PC,2002,Action,Take-Two Interactive,0.0,0.04,0.0,0.01,0.04,88.0,27.0,91.0,863.0,Illusion Softworks,M,2000,0.0,1.0,0.0,True
Disney's Donald Duck: Goin' Quackers,GC,2002,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.04,61.0,7.0,30.0,4.0,Ubisoft Montreal,E,2000,0.75,0.25,0.0,False
World Trigger: Borderless Mission,PSV,2015,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Assault Rigs,PS,1996,Action,Electronic Arts Victor,0.02,0.02,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.5,0.5,0.0,True
Yes! PreCure 5,DS,2007,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Operation Flashpoint: Elite,XB,2005,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.04,64.0,24.0,83.0,27.0,Bohemia Interactive,T,2000,0.75,0.25,0.0,True
Candace Kane's Candy Factory,DS,2008,Action,Destineer,0.04,0.0,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,F84 Games,E,2000,1.0,0.0,0.0,True
Fantastic Four: Rise of the Silver Surfer,DS,2007,Action,Take-Two Interactive,0.04,0.0,0.0,0.0,0.04,35.0,8.0,48.0,13.0,7 Studios,E10+,2000,1.0,0.0,0.0,True
Nanda's Island,DS,2009,Puzzle,Phenomedia,0.04,0.0,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,MumboJumbo,E,2000,1.0,0.0,0.0,True
Virtua Tennis 3,X360,2007,Sports,Sega,0.03,0.01,0.0,0.0,0.04,80.0,34.0,68.0,26.0,Sumo Digital,E,2000,0.75,0.25,0.0,False
"Roswell Conspiracies: Aliens, Myths & Legends",PS,2001,Action,Red Storm Entertainment,0.02,0.02,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.5,0.5,0.0,True
Front Mission,DS,2007,Strategy,Square Enix,0.01,0.0,0.03,0.0,0.04,72.0,19.0,89.0,9.0,Square Enix,E10+,2000,0.25,0.0,0.75,True
Sushi Go-Round,DS,2010,Simulation,Asylum Entertainment,0.04,0.0,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,SouthPeak Games,E,2010,1.0,0.0,0.0,True
World Championship Spelling,DS,2010,Misc,505 Games,0.04,0.0,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,505 Games,E,2010,1.0,0.0,0.0,True
Sekai no Gohan Shaberu! DS Oryouri Navi,DS,2008,Misc,Nintendo,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Tropico 3,PC,2009,Strategy,Kalypso Media,0.0,0.04,0.0,0.01,0.04,79.0,48.0,81.0,184.0,Haemimont,T,2000,0.0,1.0,0.0,True
Boktai 2: Solar Boy Django,GBA,2004,Role-Playing,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,78.0,20.0,85.0,11.0,KCEJ,T,2000,0.75,0.25,0.0,True
Life is Strange,PC,2016,Adventure,Square Enix,0.01,0.04,0.0,0.0,0.04,83.0,15.0,86.0,1620.0,DONTNOD Entertainment,M,2010,0.25,1.0,0.0,True
Angelique Duet,PS,1998,Strategy,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,1.0,True
Nobunaga's Ambition (3DS),3DS,2013,Simulation,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Jewel Master: Cradle Of Rome 2,PC,2011,Puzzle,Rising Star Games,0.0,0.04,0.0,0.01,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,1.0,0.0,True
Shin Fortune Quest: Sokutaku no Kishi,PS,1996,Misc,Media Works,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,1990,0.0,0.0,1.0,True
Tsumiki: Block Drop Mania,DS,2007,Action,Nobilis,0.04,0.0,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,RED Entertainment,E,2000,1.0,0.0,0.0,True
Crushed Baseball,GBA,2004,Sports,Summitsoft,0.03,0.01,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Griptonite Games,E,2000,0.75,0.25,0.0,True
Dark Arena,GBA,2002,Shooter,THQ,0.03,0.01,0.0,0.0,0.04,65.0,17.0,71.25046113306982,162.22990777338603,Graphic State,T,2000,0.75,0.25,0.0,True
Kamen Rider: Battride War Genesis,PS3,2016,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Heatseeker,PSP,2007,Action,Codemasters,0.04,0.0,0.0,0.0,0.04,49.0,7.0,71.25046113306982,162.22990777338603,IR Gurus,T,2000,1.0,0.0,0.0,True
Family Fortunes,DS,2009,Misc,Mindscape,0.0,0.04,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,1.0,0.0,True
TOCA Race Driver 2,XB,2004,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,68.96767850559173,26.360820941378886,83.0,6.0,Codemasters,T,2000,0.75,0.25,0.0,True
My Body Coach,Wii,2009,Sports,Big Ben Interactive,0.0,0.04,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,1.0,0.0,True
Shaun the Sheep,DS,2008,Adventure,D3Publisher,0.04,0.0,0.0,0.0,0.04,58.0,5.0,71.25046113306982,162.22990777338603,Art,E,2000,1.0,0.0,0.0,True
Battlezone,PS4,2016,Action,Rebellion Developments,0.02,0.02,0.0,0.01,0.04,66.0,39.0,70.0,31.0,Rebellion,T,2010,0.5,0.5,0.0,True
I.Q. Remix+: Intelligent Qube,PS2,2000,Puzzle,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Growlanser,PSP,2009,Role-Playing,Atlus,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
Card Fight!! Vanguard G: Stride to Victory!!,3DS,2016,Misc,FuRyu,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2010,0.0,0.0,1.0,True
Trollz: Hair Affair!,GBA,2005,Misc,Ubisoft,0.03,0.01,0.0,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.75,0.25,0.0,True
Daito Giken Koushiki Pachi-Slot Simulator: Shake II,PS2,2007,Misc,Paon,0.0,0.0,0.04,0.0,0.04,68.96767850559173,26.360820941378886,71.25046113306982,162.22990777338603,Unknown,Unknown,2000,0.0,0.0,1.0,True
